,can,seed,score,time
414,COC(=O)NCCCCCNC(=O)c1ccc(Cl)cc1OCc3ccccc3Cl,seed_151_3,-9.333333333333334,33.957178354263306
415,COc1ccc(CCCCN2CCN(CC=Cc3ccccc3)CC2)c(Cl)c1OC,seed_151_4,-8.466666666666667,29.337291479110718
416,COc1ccccc1NC(=O)NCCCCNC(=C2CCCCCCC2)c3ccccc3,seed_151_5,-7.733333333333333,32.375951051712036
417,COc1ccccc1Sc3ccc(CCCCNC(=O)C4CCCOCC4)cc3,seed_151_6,-8.866666666666667,28.281814336776733
418,COC(=O)NCCCCNC(=O)c1cc(Cl)c(Cl)c(Cl)c1,seed_152_1,-7.5,16.25976276397705
419,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1Cl,seed_152_2,-7.066666666666666,16.884796619415283
420,COC(=O)NCCCCNC(=O)c1cc(Cl)c(Cl)c(Cl)c1OC,seed_153_1,-7.2,18.649425268173218
421,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1Cl,seed_153_2,-6.5,16.566524982452393
422,COCC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3)CC1,seed_153_3,-8.666666666666666,27.5235116481781
423,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc2cccc(Cl)c2,seed_154_1,-8.866666666666665,29.937090158462524
424,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4,seed_154_2,-9.733333333333333,33.61987805366516
425,C1CC(CC(CC1=C)c2ccccc2)C(=O)NCc2ccc(Cc3ccc(Cl)cc3)nc2,seed_155_1,-10.733333333333334,23.877301454544067
426,COC(=O)NCCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc2ccccc2Cl,seed_155_2,-7.366666666666667,40.13148379325867
427,COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)c(c1)S(=O)(=O)C,seed_155_3,-9.933333333333334,41.39946126937866
428,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4,seed_155_4,-9.5,34.88141107559204
429,COc1ccccc1N2CCN(CCCCCCc3cc(C5CC5)nc(CC5CCC5)c3)CC2,seed_155_5,-9.566666666666668,43.15386462211609
430,COc1ccccc1N2CCN(CCCCCCc3cc(C5CC5)nc(CC5CCC5)c3)CC2=O,seed_155_6,-9.700000000000001,44.14759540557861
431,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNC(=Cc3ccc(Cl)cc3)C(=O)N=C=C,seed_155_7,-8.866666666666667,51.129791021347046
432,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNCCc3ccc(Cl)cc3Cl,seed_155_8,-10.0,36.39448070526123
433,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNCc3ccc(CCc2ccccc3)n2C,seed_155_9,-12.266666666666666,42.83579730987549
434,COc1ccccc1N2CCN(CCCCCC(O)CCNC(=O)c3ccc(Cl)cc3)CC2,seed_156_1,-8.0,46.14256691932678
435,COc1ccccc1OCc2ccccc2Sc3ccc(CCCNC(=O)CO)cc3OC,seed_156_2,-10.4,47.78788995742798
436,CS(=O)(=O)Nc1ccc(cc1)c2ccc(CCCNCc2ccc(cc2)N3CCCCC3)nc2,seed_156_3,-11.200000000000001,21.31840705871582
437,CC(Cl)(Cl)c1ccc(cc1)N2CCN(C2)c4ccccn4,seed_157_1,-8.4,11.782558679580688
438,C(C)(c1ccccc1)N2CCN(CCCCCCCCCCNcccc2)c3ccccc3,seed_158_1,-9.3,26.858418703079224
439,COc1ccccc1N2CCN(CCCCCCCCc3cccc(Cl)c3OC)CC2,seed_158_2,-7.966666666666666,37.01707315444946
440,COc1ccccc1NC(=O)NCCCCNC(=C2CCCCCC2)c3cccc(Cl)c3,seed_158_3,-7.633333333333333,34.374008655548096
441,COc1ccccc1NC(=O)NCCCCNC(=C2CCCCCCC2)c3ccc(Cl)cc3,seed_158_4,-8.066666666666666,32.84556746482849
442,Cc1ccccc1C(=O)NCCCCNCc2ccc(Cl)cc2Cc3cccc(Cl)c3,seed_158_5,-9.233333333333333,32.84741926193237
443,C1CCC(CCCCCCCCCC(c2ccc(Cl)cc2)NC(=O)c3ccc(O)cc3O)c1,seed_159_1,-7.6000000000000005,54.66439366340637
444,CS(=O)(=O)Nc1ccc(cc1)CCCCNCCCCNc2ccc(Cl)c(Cl)c2,seed_159_2,-8.3,40.4914448261261
445,CS(=O)(=O)Nc1ccc(cc1)c2ccc(CCCCNCCCCNCc3ccccc3)cc2,seed_159_3,-8.533333333333333,61.86998414993286
446,Cc1ccccc1CCc2cccc(CCCCCC(Cc3ccc(Cl)cc3)NC(=O)C=C)n2,seed_160_1,-9.299999999999999,52.31435418128967
447,Cc1ccccc1CCc2ccccc2CCCC(CCCC=Cc2ccccc2)C(=O)NC,seed_160_2,-9.133333333333333,49.782928466796875
448,Cc1ccccc1Cc2ccccc2CCC(=C(C)Cc2ccc(Cl)cc2)C(=O)NCc2ccc(C)nc2,seed_160_3,-9.566666666666666,47.82724690437317
449,CCc1ccccc1c1ccccc1c2ccccc2CCCCCC(=O)N,seed_162_1,-7.966666666666666,25.418904304504395
450,CN(C)CCC(c1ccc(Cl)cc1)c2ccc(Cl)c(Cl)c2,seed_162_2,-6.933333333333334,12.787884712219238
451,CN(C)CCC(c1ccc(Cl)cc1)c2ccc(Cl)cc2OC,seed_162_3,-6.8,15.261059999465942
452,CN(C)CCC1=C(Cc2ccc(Cl)cc2)Cc3cc(O)ccc3C1,seed_162_4,-7.833333333333333,16.093714237213135
453,CN(C)CCc2cc(CC3=CCC3)nn2CCc4ccc(C)cc4,seed_162_5,-7.933333333333334,18.95417094230652
454,CN(C)CCc2ccc(Cc3ccc(Cl)cc3)cc2C(=O)OC,seed_162_6,-7.766666666666667,16.930370330810547
455,CN(C)c1ccc(Cl)c(CN2CCC(CC2)c3ccccc3)c1,seed_162_7,-8.299999999999999,14.00951623916626
456,COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3ccc(C=C)o3,seed_162_8,-7.0,17.91974711418152
457,C1CC(CC1)C2=CC=CC(CC2)NC(=O)c3cc(Cl)c(Cl)cc3Cl,seed_163_1,-9.1,13.012596607208252
458,COC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3)CC1,seed_163_2,-8.6,25.152081966400146
459,COCCc1ccc(CCCCN2CCC(CC2)c3ccccc3)oc1=O,seed_163_3,-8.833333333333334,24.546215295791626
460,C1CCC[C@H]1CCc1ccccc1Oc1ncc(cc1)c4ccccc4C(=O)c5ncccc5,seed_164_1,-9.2,30.637552499771118
461,COCCSc1ccc(CCCCN2CCC(CC2)c3ccccc3)oc1=O,seed_164_2,-8.133333333333333,28.019567489624023
462,COCCSc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1,seed_164_3,-7.8,32.63093686103821
463,COCCSc1ccc(CCN2CCC(CC2)c3cccc(Cl)c3)CC1=O,seed_164_4,-8.0,23.7936692237854
464,COCCSc1ccc(CCN2CCC(CC2)c3ccccc3)cc1OC,seed_164_5,-8.233333333333334,24.193852186203003
465,COc1ccc(CCCCN2CCC(CC2)c3ccccc3)cc1OCc1ccoc1,seed_164_6,-7.3,29.929215908050537
466,COc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1OC,seed_164_7,-8.666666666666666,24.526464700698853
467,COc1ccccc1Nc3ccc(CCCCNCC4CCCCC4)cc3OC,seed_164_8,-8.200000000000001,30.716614246368408
468,C1CCC(CCCCNCCCCC1)c2oc(cc2)c3ccc(Cl)cc3OC,seed_165_1,-9.2,15.701032638549805
469,COCC(=O)Nc1ccc(CCCCCCCCCC2CC2)c(O)c1OC,seed_165_2,-7.5,37.576722145080566
470,COCC(=O)Nc1ccc(CCCCCCCCCCO)c(Cl)c1OC,seed_165_3,-7.033333333333334,35.47988224029541
471,COCCCCC(=O)NC1=C(C1)c2ccc(Cc3ccc(Cl)cc3)cc2OC,seed_165_4,-8.533333333333333,26.556055068969727
472,COCCCc1ccc(CCCCN2CCC3(C2)CCC3)c4ccccc14,seed_165_5,-9.100000000000001,24.096019744873047
473,COCCSc1ccc(CCN2CCC(CC2)c3ccccc3OC)cc1,seed_165_6,-8.066666666666666,24.35287642478943
474,COCCc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1,seed_165_7,-8.200000000000001,27.059856176376343
475,COCCc1ccc(CCN2CCC(CC2)c3ccc(Cl)cc3)cc1OC,seed_165_8,-8.866666666666665,21.483822345733643
476,COCCc1cccc(CCCNC(=O)c2ccc(Cl)c(Cl)c2)c1,seed_165_9,-8.433333333333334,19.65122127532959
477,CN(C)CCC(c1ccc(Cl)cc1)c2ccc(Cl)c(Cl)c2,seed_166_1,-7.166666666666667,12.752076625823975
478,CN(C)CCC(c1ccc(Cl)cc1)c2ccc(Cl)cc2OC,seed_166_2,-6.333333333333333,14.818845272064209
479,CN(C)CCC1=C(Cc2ccc(Cl)cc2)Cc3cc(O)ccc3C1,seed_166_3,-7.966666666666668,16.735939025878906
480,COCC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3)CC1,seed_167_1,-8.366666666666667,28.46799325942993
481,COCC(=O)Nc1ccc(CCCCN2CCC2)c(c1)C(F)(F)F,seed_167_2,-7.566666666666667,21.518315076828003
482,COc1ccc(CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)cc1,seed_167_3,-9.1,15.274280071258545
483,COc1ccc(Cl)c(CN(C)CCCCNc2ccc(Cl)cc2)c1,seed_167_4,-7.766666666666667,22.27457094192505
484,COC(=O)Nc1ccc(CCCCN2CCN(Cc3ccc(Cl)cc3)CC2)cc1Cl,seed_168_1,-9.433333333333334,29.60182499885559
485,COC(=O)c1ccccc1CNCc2ccc(CCCCCCCCCc3ccccc3)nn2,seed_168_2,-8.766666666666666,52.723429918289185
486,COc1ccccc1NC(=O)c2ccc(Cl)cc2CCNC(=O)c3ccc(Cl)cc3,seed_168_3,-8.266666666666667,26.95445680618286
487,COc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1OC,seed_169_1,-8.566666666666666,16.963322639465332
488,CN(C)CCCCNC1CCc2ccc(Cl)c(Cl)c2C1,seed_170_1,-7.066666666666666,13.779891014099121
489,COCC(=O)Nc2cc(Cl)cc(Cl)c2CCN3CCCC3,seed_170_2,-6.466666666666666,15.27658987045288
490,CN(C)C(=O)Nc2cc(Cl)cc(NC(=O)C3CCCNC3)c2Cl,seed_171_1,-7.466666666666666,15.231329917907715
491,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1Cl,seed_171_2,-7.166666666666667,16.60230779647827
492,COC(=O)NCCCCNC(=O)c2cc(Cl)cc(Cl)c2Cl,seed_171_3,-6.866666666666667,17.347026824951172
493,COC(=O)NCCN(CCCl)CCc2cc(Cl)cc(Cl)c2,seed_171_4,-6.766666666666667,19.28667902946472
494,CB1CC(CC1=S)n2nc(C)c(Cl)c2CCNC(=O)CCc3ccc(CC)s3,seed_172_1,0.0,0.05911540985107422
495,COc1ccc(cc1)C(=O)NCCCCNC(=Cc2ccc(Cl)cc2)c3ccccc3,seed_172_2,-8.766666666666667,32.11227869987488
496,COc1ccccc1N2CCN(CCCCCCCCc3ccc(Cl)cc3)CC2=O,seed_172_3,-8.233333333333333,32.8008770942688
497,COC(=O)c1ccc(CCCN2CCN(CCCCCCCC2)c3ccc(Cl)cc3OC)cc1,seed_174_1,-9.233333333333333,29.550437688827515
498,COC(=O)c1ccc(CCN2CCN(CCCCNc3nc(C)c(Cl)cc3Cl)CC2)cc1,seed_174_2,-8.833333333333334,35.25798177719116
499,COS(=O)(=O)c1ccc(CCCCNC(=O)c2ccc(Cl)cc2)c(c1)C(F)(F)F,seed_174_3,-9.466666666666667,29.09927010536194
500,CCCCCCCC(=O)Nc2ccc(Cl)c(CF)c2,seed_177_1,-7.733333333333333,16.087911128997803
501,CCCCCCCC(C)COCCOCCCCC,seed_177_2,-5.866666666666667,25.150675535202026
502,CCCCCCCCNC(=O)c1ccc(Cl)c(Cl)c1,seed_177_3,-6.966666666666666,16.67332911491394
503,CCCCOc1ccc(O)c(c1)c2ccc(CO)cc2,seed_177_4,-7.833333333333333,15.911291599273682
504,CCCCc1ccc(CCCCCCO)c(OC)c1,seed_177_5,-6.666666666666667,19.47732710838318
505,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2,seed_177_6,-6.3,13.083705186843872
506,COc1ccccc1NC(=O)c2ccc(CCCCNCCCCNCc3ccccc3)cc2,seed_179_1,-8.766666666666666,50.888023376464844
507,COc1ccccc1NC(=O)c2ccc(CCCCNCCCCc3ccccc3)nn2,seed_179_2,-8.933333333333332,45.57214975357056
508,COc1ccccc1NC(=O)c2ccc(cc2)CCCNCCc3cccc(Cl)c3C,seed_179_3,-9.9,34.399041414260864
509,COC(=O)NCCCCNC(=O)c1cc(Cl)c(Cl)c(Cl)c1,seed_180_1,-7.166666666666667,16.79415798187256
510,COC(=O)NCCCCNC(=O)c2cc(Cl)cc(Cl)c2Cl,seed_180_2,-6.533333333333334,17.391202449798584
511,COC(=O)Nc2sc(CCN3CCC(CC3)Cl)c(O)c2Cl,seed_180_3,-6.633333333333333,16.81109642982483
512,COC(=O)Nc2sc(CCN3CCC(CC3)Cl)cc2OC,seed_180_4,-6.866666666666667,15.09228515625
513,COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3coc(CCN)c3,seed_180_5,-6.7,23.273683071136475
514,COCC(=O)Nc1ccc(Cl)c(NCC2=CCN(C)CC2)c1OC,seed_180_6,-7.366666666666667,19.622226238250732
515,COCC(=O)Nc1ccc(Cl)c(NCCl)c1OCCl,seed_180_7,-6.066666666666666,15.330882549285889
516,COCCNC(=O)NCC2(CC2)COc3ccc(Cl)cc3Cl,seed_180_8,-7.433333333333334,19.641261339187622
517,COCCNC(=O)NCCCCN2CCC(CC2)c3ccc(F)cc3,seed_180_9,-7.900000000000001,26.5638165473938
518,COC(=O)NCCCCCNC(=O)Nc1ccc(Cl)cc1OCc3cccc(Cl)c3C,seed_181_1,-7.5,34.866860151290894
519,COc1ccccc1CCc2cccc(CCCCNCC3CC(CC3=O)NS(=O)(=O)C)c2,seed_181_2,-9.0,45.661192893981934
520,COc1ccccc1CCc2ccccc2CCNC(=O)CCCC(c2ccccc2)C(=O)C=C,seed_181_3,-9.1,57.79560041427612
521,COc1ccccc1CCc2ccccc2Sc3ccc(CCCNC(=O)C4CCCCC4)nc3,seed_181_4,-9.5,44.107179403305054
522,COc1ccccc1Cc2ccccc2CCNC(=O)c2ccc(CCCCCCCCO)cc2,seed_181_5,-7.733333333333333,56.02516412734985
523,COc1ccccc1N2CCN(CCCCCCCC(=O)Nc3ccc(Cl)cc3OC)CC2,seed_181_6,-8.166666666666666,42.97673010826111
524,COc1ccccc1N2CCN(CCCCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_181_7,-8.4,40.62696886062622
525,CS(=O)(=O)Nc1ccc(cc1)CCCCNC(=C2CCCCCC2)c3ccc(Cl)cc3,seed_181_8,-7.8999999999999995,30.626410007476807
526,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccc(Cl)cc4)CC2,seed_182_1,-9.5,36.55889916419983
527,COc1ccccc1OCc2cccc(CNCCCCNC(=O)c3ccc(Cl)cc3)c2OC,seed_182_2,-8.6,48.22300744056702
528,COc1ccccc1OCc2cccc(CNCCCCNC(=O)c3ccc(Cl)cc3OC)c2,seed_182_3,-8.466666666666667,46.69661903381348
529,COc1ccccc1OCc2cccc(c2)C(=O)NCCCCNCc3ccc(Cl)cc3OC,seed_182_4,-8.166666666666666,49.167633295059204
530,COc1ccccc1OCc2cccc(c2)C(=O)NCCCN(Cc3ccccc3)Cc2ccccc2,seed_182_5,-8.8,62.56514024734497
531,COc1ccccc1OCc2ccccc2CCNC(=O)c2ccc(CCCCNCc3ccccc3)cc2,seed_182_6,-9.266666666666667,66.90806698799133
532,COc1ccccc1OCc2ccccc2CCNC(=O)c2ccc(OCCCNCc3ccccc3)cc2,seed_182_7,-9.166666666666666,64.79592943191528
533,Cc1ccc(CCC(c2ccc(Cl)cc2)NC(=O)CCCCNC(=O)c3ccccc3)cc1OC,seed_182_8,-9.633333333333335,43.99133038520813
534,C1CCSc2ccccc2SC1=O,seed_183_1,-5.633333333333333,6.5555338859558105
535,COc1ccccc1N2CCN(CCCCCC(=O)Nc3ccc(cc3)CC3=CC(=O)NC3)CC2,seed_183_2,-9.833333333333334,45.105446100234985
536,CS(=O)(=O)Nc1ccc(cc1)c2ccc(CCCCN3CCC(CC3)c5ccccc2)CCCC5,seed_183_3,-8.700000000000001,18.288808822631836
537,COc1ccccc1NC(=O)c2ccc(CCCCNCc3ccccc3)cc2OCc3ccccc3,seed_184_1,-8.766666666666667,50.275174617767334
538,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNCCc3ccc(Cl)c(Cl)c3OC,seed_185_1,-9.466666666666667,43.05524492263794
539,COc1ccc(CCCC(=O)NCCCCOCc2ccc(CCCCOCc3ccccc3OC)cc2)cc1,seed_186_1,-8.1,89.89546966552734
540,Cc1ccc(CCCCCCCCC(=O)NCCCC(c2ccccc2)c3ccccc3)C(CCN3CCCC3)nn1,seed_186_2,-8.866666666666665,87.37762331962585
541,COc1ccccc1OCc2ccccc2CCNC(=O)c2ccc(OCCCNCc3ccccc3)nc2,seed_187_1,-10.133333333333333,77.46353054046631
542,COc1ccccc1OCc2ccccc2COc3ccccc3OCCOCCOCC3CCOCC3,seed_187_2,-8.833333333333334,67.97582769393921
543,COc1ccc(cc1)c3ccccc3CCN(CCCCNC(=O)c3ccc(C=C)nc3)NC,seed_188_1,-8.366666666666665,51.32930302619934
544,COc1ccccc1N2CCN(CCCCCC(=O)Nc3ccc(cc3)C(=O)c4ccccc4)CC2,seed_188_2,-9.633333333333333,44.33429193496704
545,COc1ccccc1N2CCN(CCCCCCc3ccc(cc3)C(=O)Nc3ccccc3)CC2=O,seed_188_3,-9.766666666666666,44.48488092422485
546,COc1ccccc1N2CCN(CCCCNc3ccc(cc3)c4ccc(Cl)cc4)CC2=O,seed_188_4,-9.233333333333334,33.896246910095215
547,COc1ccccc1N2CCN(CCCCc3ccc(cc3)C(=O)Nc3ccccc3)CC2=O,seed_188_5,-9.966666666666667,37.00860595703125
548,Cc1ccc(CCCCCCCCC(CN2CCNCC2CCCC3CCC(=C2)c2ccccc3)C(F)(F)F)cn1,seed_189_1,-9.933333333333334,82.10369157791138
549,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc3ccc(Cl)cc3Cl,seed_190_1,-7.633333333333333,31.178464889526367
550,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4,seed_190_2,-9.633333333333333,33.7676637172699
551,Cc1ccccc1C2=C(CCCCNCC(=O)Nc3ccc(Cl)cc3C=CC2=O)C(=O)N=CC1=CC=CC=CC1=O,seed_190_3,-8.9,39.84707236289978
552,C1CCC(CCCCCOCCCCCCNC(=O)C2=CCC(CC2)n3c(C)cc(Cl)c3O)CC1,seed_191_1,-7.633333333333333,62.86376094818115
553,COC(=O)NCCCCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc2ccccc2CCCC,seed_191_2,-7.8,58.445902824401855
554,COc1ccccc1N2CCN(CCCCCCc3ccc(cc3)NC(=O)c3ccccc3)CC2=O,seed_191_3,-9.966666666666667,41.69217801094055
555,COc1ccccc1OCc2cccc(c2)C(=O)NCCCNC(=O)c3ccc(Cl)cc3Cl,seed_191_4,-9.466666666666667,37.80916237831116
556,COc1ccccc1OCc2ccccc2CCNC(=O)c2ccc(CCCCNCc3ccccc3)cc2,seed_191_5,-9.133333333333333,65.52369546890259
557,COc1ccccc1OCc2ccccc2Sc3ccc(CCCOCCOCCCO)cc3OC,seed_191_6,-8.733333333333334,61.09794569015503
558,Cc1ccc(CCC(c2ccc(Cl)cc2)NC(=O)CCCCNC(=O)c3ccccc3)cc1OC,seed_191_7,-8.733333333333334,45.021809339523315
559,Cc1ccc(Cc2ccc(CCCC(C)C)cc2)cc1C(=O)NCc2ccc(CCCCNC(=O)C)cc2,seed_191_8,-9.133333333333333,55.778218269348145
560,COC(=O)NCCCCCNC(=O)c1ccc(Cl)cc1OCc3ccc(Cl)cc3Cl,seed_192_1,-10.566666666666666,38.57821846008301
561,COc1ccccc1C=Cc3ccccc3CCNC(=O)CCc3ccc(Cl)cc3OC,seed_192_2,-11.466666666666667,41.31040167808533
562,COc1ccccc1CCc2ccccc2CCNC(=O)CCc3ccc(Cl)cc3Cl,seed_192_3,-9.700000000000001,35.27358412742615
563,COc1ccccc1CCc2ccccc2CCNC(=O)c3ccc(Cl)cc3SC,seed_192_4,-8.6,28.290995359420776
564,COc1ccccc1NC(=O)c2ccc(CCCCNCCCCN3CCCCC3)cc2,seed_192_5,-8.4,41.58889389038086
565,COc1ccccc1NC(=O)c2ccc(CCCCNCc3ccccc3)cc2OCc3ccccc3,seed_192_6,-8.0,52.004812240600586
566,COC(=O)NCCCCNC(=O)c1ccc(Cl)cc1OCc3ccccc3Cl,seed_193_1,-7.833333333333333,27.78434443473816
567,COc1ccc(cc1)C(=O)NCCCCNC(=Cc2ccc(Cl)cc2)Cc3ccccc3,seed_194_1,-8.833333333333332,36.551613092422485
568,COc1ccccc1N2CCN(CCCCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_194_2,-8.4,39.71371150016785
569,COc1ccccc1N2CCN(CCCCCCCC(=O)Nc3cccc(Cl)c3)CC2=O,seed_195_1,-8.5,37.51486396789551
570,COc1ccccc1N2CCN(CCCCCCCCc3ccc(cc3)C(=O)NC)CC2=O,seed_195_2,-8.366666666666665,40.69876551628113
571,COC(=O)NCCCC(=O)NC1(CCN(Cc2ccccc2)CC1)c3ccc(Cl)cc3Cl,seed_196_1,-8.333333333333332,31.616739749908447
572,COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)c(O)c1OC,seed_196_2,-10.833333333333334,42.76405382156372
573,COc1ccc(CCCC(=O)NC2=CCC(CC(C)(C)CNC(=O)c3ccccc3)CC2)cc1O,seed_196_3,-9.766666666666667,46.494542360305786
574,COc1ccc(CCCC(=O)NC2=CCC(CC(C)(C)CNC(=O)c3ccccc3)CC2)cc1OC,seed_196_4,-10.366666666666667,45.15156292915344
575,COc1ccc(cc1)C(=O)NCCCCNC(=Cc2ccc(Cl)cc2)Cc3ccccc3Cl,seed_196_5,-9.266666666666667,44.90033292770386
576,COc1ccc(cc1)C(=O)NCCCCNC(=O)c2ccc(Cl)cc2OCc3ccccc3OC,seed_196_6,-11.833333333333334,46.29784417152405
577,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4,seed_196_7,-9.266666666666667,33.17263412475586
578,COc1ccccc1N2CCN(CCCCCC(=O)Nc3ccc(cc3)CC3=CC(=O)NC3)CC2=C,seed_196_8,-10.5,49.473554611206055
579,CS(=O)(=O)Nc1ccc(CCN2CCN(CCCCCCc3ccccc3)CC2)c(c1)OC,seed_196_9,-8.466666666666667,41.63855767250061
580,COCCSc1cccc(c1)N2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2,seed_197_1,-8.966666666666667,34.92299723625183
581,COc1ccccc1CCc2cccc(CCCCNCc3ccc(Cl)cc3)c2OC,seed_197_2,-8.533333333333333,38.641053676605225
582,COC(=O)NCc1ccccc1CCNCCc3ccc(Cl)cc3Cc4ccc(Cl)cc4,seed_198_1,-8.9,37.09344959259033
583,COC(=O)NCc1ccccc1CCc2ccc(CCCCCCCc3ccccc3)nn2,seed_198_2,-9.233333333333334,44.940308809280396
584,COCCSc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(Cl)cc2)c1,seed_198_3,-7.766666666666667,33.249303340911865
585,COCCSc1ccc(Cl)c(NC(=O)NCCCCNCc2ccc(Cl)cc2)c1,seed_198_4,-8.1,37.69748783111572
586,COc1ccc(cc1)c3ccccc3CCN(CCCCN3CCCCCCC3)C(=O)C,seed_198_5,-8.833333333333334,36.30501890182495
587,COc1ccc(cc1)c3ccccc3CCNC(=O)CCc3ccc(Cl)cc3Cl,seed_198_6,-9.466666666666667,25.741624355316162
588,COc1ccccc1CCc2cccc(CCCCNCc3ccc(Cl)cc3)c2OC,seed_198_7,-8.866666666666667,38.827794551849365
589,COc1ccccc1NC(=O)c2ccc(CCCCCCCN3CCCC3c4ccccc4)n2C,seed_198_8,-9.200000000000001,47.28500819206238
590,CS(=O)(=O)Nc1ccc(CCCCCCCN2CCC(CC2)c3ccccc3)cc1,seed_198_9,-9.033333333333333,34.800525188446045
591,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc3ccccc3,seed_199_1,-7.833333333333333,29.569326162338257
592,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)Cc2ccccc2,seed_199_2,-8.833333333333334,36.51517343521118
593,COc1ccccc1Nc3ccc(CCCCNC(=O)c4ccc(Cl)cc4)n3C,seed_199_3,-9.0,32.85034728050232
594,CS(=O)(=O)Nc2ccc(NSc3ccc(Cl)cc3)cc3cc(Cl)cc23,seed_199_4,-8.066666666666666,16.72022795677185
595,COC(=O)Nc1ccc(CCCCN2CCN(CC2)c3cccc(Cl)c3)cc1OC,seed_200_1,-9.066666666666666,28.555924654006958
596,COC(=O)Nc1ccc(CCCCN2CCN(Cc3ccc(Cl)cc3)CC2)cc1,seed_200_2,-8.866666666666667,27.401190280914307
597,COC(=O)Nc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1Cl,seed_200_3,-9.200000000000001,26.575365781784058
598,COc1ccccc1N2CCN(CCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_200_4,-8.566666666666665,31.70884895324707
599,COc1ccccc1NC(=O)c2ccc(CCCCN3CCCC3c4ccccc4)n2C,seed_200_5,-9.266666666666667,33.88814115524292
600,CS(=O)(=O)Nc1ccc(cc1)CCCNCc2ccc(Cl)cc2Sc3ccccc3,seed_201_1,-9.200000000000001,35.444194316864014
601,CS(=O)(=O)c2ccccc2N(Cc3ccccc3)CCNCc2ccc(Cl)cc2,seed_201_2,-8.533333333333333,27.01270580291748
602,C1CC(CCSc2nc(C=Cc3ccc(Cl)cc3)nn2S1=O)c3ccccc3OCC,seed_203_1,-8.166666666666666,22.993906259536743
603,Cn1cc(CCCCNC(=O)c2ccc(Cl)cc2)cc1c2ccc(Cl)cc2Cc3cccnc3,seed_203_2,-10.633333333333333,40.941224098205566
604,C1CC(CCCCCSc2nc(C=Cc3ccc(CS(=O)(=O)C(C)C)cc3)no2)CC1,seed_207_1,-8.633333333333333,34.764397621154785
605,C1CC(CCCCCSc2nc(C=Cc3ccc(CS(=O)(=O)N)cc3)no2)CC1CCC,seed_208_1,-7.8999999999999995,44.45050120353699
606,CS(=O)(=O)c2ccccc2CCNCC[C+](c1ccccc1)c3ccc(Cl)cc3Cl,seed_208_2,-8.966666666666667,29.058794736862183
607,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)c4cccc(Cl)c4,seed_209_1,-9.133333333333333,35.187400579452515
608,COc1ccccc1N2CCN(CCCCCC(=O)Nc3ccc(cc3)c4ccc(Cl)cc4)CC2,seed_209_2,-9.966666666666667,43.4872031211853
609,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccc(Cl)cc4)CC2,seed_209_3,-9.466666666666667,37.54211187362671
610,COc1ccccc1OCc2ccccc2CCNC(=O)c3ccc(CCCC(C)Cl)cc3OC,seed_209_4,-7.766666666666667,56.985058546066284
