	label	Descriptor-based DNN	Fingerprint-based DNN	Graph-based GCN
COC(=O)Nc1ccc(CCCNC(=O)c2ccc(Cl)cc2)cc1OC	seed_371_2	0.3449000313045396	0.05613762201884833	0.25063983770159315
COC(=O)Nc1ccc(CCN2CCC(CC2)c3cccc(Cl)c3)CC1	seed_265_1	0.8723229848450789	0.9761678483621358	1.0612433032448344e-05
COC(=O)Nc1ccc(CCN2CCC(CC2)c3ccccc3)cc1F	seed_467_2	0.9238454850861	0.6634185622297789	0.2760535696520008
COC(=O)Nc1ccc(CCN2CCC(CC2)c3oc(cc3)N4CCCCCC4)cc1	seed_362_1	0.9053616788331079	0.8826434079759098	0.5009817238949977
COC(=O)Nc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1	seed_265_2	0.99281997179869	0.9982595307604898	0.9993393331579844
COC(=O)Nc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1Cl	seed_200_3	0.9956683231804928	0.9791128141793182	0.9999935636427356
COC(=O)Nc1ccc(CCN2CCN(Cc3cc(Cl)cc(Cl)c3O)CC2)cc1	seed_42_1	0.9683733098072684	0.9955696891453771	0.999747412754572
COC(=O)Nc1ccc(CCN2CCN(Cc3cc(Cl)ccc3O)CC2)cc1	seed_466_1	0.9336598809564771	0.9772840613506631	0.9996710464310392
COC(=O)Nc1ccc(CCN2CCN(Cc3ccc(Cl)cc3)CC2)cc1	seed_83_1	0.9996490014296584	0.9974085863438734	0.9999732655289828
COC(=O)Nc1ccc(CCN2CCN(Cc3ccc(Cl)cc3)CC2)cc1Cl	seed_433_4	0.9991825088718982	0.9931892139352956	0.9998968898459032
COC(=O)Nc1ccc(CCNC(=O)c2cc(Cl)cc(Cl)c2)cc1OC	seed_433_5	0.014414693038156913	0.5860184925224484	0.00652851121675028
COC(=O)Nc1ccc(CCNCC2=CCN(Cc3ccccc3)CC2)c(O)c1	seed_461_4	0.1754068919698735	0.9876634971397444	0.5646791521386728
COC(=O)Nc1ccc(CCNCCCCN2CCOCc3ccccc32)cc1	seed_13_2	0.5799541172032695	0.07075685598284161	0.7816204816513167
COC(=O)Nc1ccc(CCl)c(c1)c2ccc(Cl)cc2OCCCNC(=O)C=CC=C	seed_418_2	0.4294977799979667	0.1581494818896266	0.008481995387186223
COC(=O)Nc1ccc(CCl)cc1NC(=O)c2ccc(Cl)cc2SC	seed_478_2	0.0005878420614119121	0.04564281736757399	0.1222888115736699
COC(=O)Nc1ccc(CN2CCN(CCCCNc3ncc(C)cc3)CC2)cc1	seed_430_3	0.27426865643675113	0.2581306100791699	0.8971464386900475
COC(=O)Nc1ccc(CN2CCN(CCCCc3ccccc3)CC2)cc1	seed_13_3	0.9626703478294376	0.9426656260568109	0.9999839760140056
COC(=O)Nc1ccc(Cl)c(Cl)c1OCc3coc(CCN)c3	seed_306_1	0.0010802275646119564	0.004088093831934796	1.1854944760975314e-06
COC(=O)Nc1ccc(Cl)c(NC(=O)C2=CCN(C)CC2)c1OC	seed_85_2	0.05373338227646343	0.001349554197745706	0.0016939024206448214
COC(=O)Nc1ccc(Cl)c(NC(=O)CC2=CCN(Cc3ccccc3)C2=O)c1	seed_83_2	0.0009009958279327363	0.00555687949681565	5.9571620499896815e-05
COC(=O)Nc1ccc(Cl)c(NC(=O)CCc2ccc(Cl)cc2)c1	seed_315_4	0.05304393799177449	0.4314919050093752	0.5540184591947238
COC(=O)Nc1ccc(Cl)c(NCC2=CCN(C)CC2)c1OC	seed_306_2	0.7470498352089747	0.011346717276155098	0.06698114274681391
COC(=O)Nc1ccc(Cl)c(O)c1CNC(=O)c2ccc(Cl)c(Cl)c2	seed_431_3	0.016959571679209327	0.17554803949486245	0.07393377599540006
COC(=O)Nc1ccc(Cl)c(c1)N2CCN(CCCCc3ccccc3)CC2	seed_265_3	0.9995623856259964	0.9991193123896329	0.9997369396584126
COC(=O)Nc1ccc(Cl)c(c1)N2CCN(Cc3cccc(Cl)c3)CC2	seed_83_3	0.8538336119359785	0.9849271184844192	0.997264100010254
COC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1OC=C=C	seed_42_2	0.00914166684131036	0.0022110535124948353	0.01138759599660172
COC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1OCc3ccccc3	seed_42_3	0.9012528078825802	0.002655085179394208	0.00030503366118677673
COC(=O)Nc1ccc(cc1)CCCCNC(=Cc2ccc(Cl)cc2)Cc3ccccc3	seed_418_3	0.9536813051031297	0.9870107358144852	0.08054103398111684
COC(=O)Nc1ccc(cc1)CCCCNC(=O)c2ccc(Cl)cc2Cl	seed_478_3	0.12686942016124608	0.8133038818668545	0.3872069655748221
COC(=O)Nc1ccc(cc1)c2ccc(CCCCNCc3ccccc3)nc2N1CCCCCC1=O	seed_362_2	0.9996377579286608	0.9692766320690084	0.9983583156919238
COC(=O)Nc1cccc(c1)N2CCN(CCCCCCCCc3cccc(Cl)c3)CC2	seed_413_1	0.9999544939388983	0.9991970620019602	0.9993452334886735
COC(=O)Nc2ccc(CCC3=CC(C)(C3)NC(=O)c4ccccc4)C2	seed_226_3	0.00036183907975102114	0.00011913273645127808	4.019187062343018e-06
COC(=O)Nc2ccc(CCCCN3CCC(CC3)Cl)cc2F	seed_225_3	0.2543464395410158	0.255344517098594	0.004301454650222971
COC(=O)Nc2ccc(CCCCNC(=O)C3CCCCC3)cc2OC	seed_226_4	0.07259295757510974	0.017327583051734402	3.941348200215636e-05
COC(=O)Nc2ccc(CCN3CCC(CC3)c4ccccc4)CC2	seed_338_1	0.6854685414080085	0.5831307369769088	0.0001360232360511755
COC(=O)Nc2ccc(CCN3CCN(CC3)c4ccc(F)c(Cl)c4)CC2	seed_316_1	0.676390930608437	0.4842047241864951	0.00419235035530367
COC(=O)Nc2ccc(CCN3CCN(CC3)c4ccc(F)cc4)CC2	seed_431_4	0.2357516217477956	0.09918133042335753	5.986024053843315e-05
COC(=O)Nc2ccc(Cl)c(Cl)c2CCNCc3ccccc3	seed_454_5	0.7170596414827348	0.9835767518436712	0.00011265971783449304
COC(=O)Nc2ccc(Cl)c(NCC3CC(C)(C3)NCC4CCC4)c2	seed_271_2	0.9655742100804804	0.5907143145211838	0.9048151901535249
COC(=O)Nc2ccc(Cl)c(NCC3CCC(CC3)O)c2OC	seed_338_2	0.00017600951013392737	0.004303857154132195	0.0002729099682006054
COC(=O)Nc2ccc(Cl)c(NCCl)c2Cl	seed_288_3	0.00019871604770793	0.02840785211317612	0.006671012285308313
COC(=O)Nc2ccc(Cl)cc2CCNCc3ccc(Cl)cc3	seed_375_3	0.8734514035058488	0.9080563639549244	0.022848647034877368
COC(=O)Nc2sc(CCN3CCC(CC3)Cl)c(O)c2Cl	seed_180_3	0.0001420554146049352	0.011626820590094577	6.41740836802864e-06
COC(=O)Nc2sc(CCN3CCC(CC3)Cl)cc2OC	seed_354_3	0.005112438355633015	0.012441262095889931	0.005323093634271035
COC(=O)Nc2sc(CCN3CCN(CC3)C(F)(F)F)cc2Cl	seed_431_5	3.1298143946142306e-06	0.6224186494691646	0.0011002588770322912
COC(=O)Nc2sc(CCNCCCl)c(Cl)c2Cl	seed_354_4	0.018224093743087987	0.0040817226248543535	6.936368101500277e-08
COC(=O)c1ccc(CCCCN2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2)cc1	seed_50_1	0.9238351856651931	0.9350850301580936	0.9998763895923074
COC(=O)c1ccc(CCCCN2CCN(CCCCNc3ccc(Cl)cc3OC)CC2)cc1OC	seed_443_1	0.9970606357045876	0.9969177717536404	0.9997200907266738
COC(=O)c1ccc(CCCN2CCN(CCCCCCCC2)c3ccc(Cl)cc3OC)cc1	seed_174_1	0.9999919823561948	0.995576844632422	0.9998227475039371
COC(=O)c1ccc(CCN2CCN(CCCCNc3nc(C)c(Cl)cc3Cl)CC2)cc1	seed_174_2	0.99873125208574	0.940509439355992	0.9999424233104988
COC(=O)c1ccc(CN2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2)c(O)c1OC	seed_444_1	0.4536596996333107	0.8098214362312366	0.9939198783305968
COC(=O)c1ccc(CNC(=O)c2ccc(CCCCN3CCC(CC3)Cc3ccccc3)nn2)cc1	seed_443_2	0.9854516249095414	0.6890998083856901	0.9997686597549011
COC(=O)c1ccc(CNCCCOC(=O)Nc2ccc(Cl)cc2)cc1OCc3ccc(Cl)cc3	seed_442_2	0.9980750733113584	0.8213088410789811	0.2665306375836846
COC(=O)c1ccc(Cc2ccc(CN(CCCCCO)c3ccc(Cl)cc3)nn2)cc1OC	seed_445_1	0.9955378976840732	0.9057440481337896	0.9997016696672456
COC(=O)c1ccc(OC)c(OC)c1OC	seed_337_5	3.5627359406514824e-06	0.0004877178524981209	0.0005625308973445022
COC(=O)c1ccc(OCc2c(C)cc(Cl)cc2Cl)cc1OCc3ccc(CCNC(=O)CO)cc3	seed_333_1	0.6327921164335027	0.10771553620972124	0.8877877167500011
COC(=O)c1cccc(CCCCCCNCCCCCCCCCl)c1	seed_292_3	0.9999485943701956	0.024457196464888947	0.12528870619740273
COC(=O)c1cccc(CCCCNCCCCNC(=O)c2ccc(Cl)cc2Cl)c1	seed_377_2	0.999848038308465	0.7292687920119861	0.998737971054976
COC(=O)c1cccc(CCCCNCCCCNCc2ccc(Cl)cc2)c1	seed_486_3	0.9997667176518829	0.9153670746490316	0.9965788388814226
COC(=O)c1cccc(CCCNCCCCNC(=O)c2ccc(Cl)cc2Cl)c1	seed_413_2	0.9984299178314386	0.7292687920119861	0.9981487198604576
COC(=O)c1cccc(CCCNCCCCNCc2ccc(Cl)cc2Cl)c1	seed_418_4	0.99992518397502	0.9603369420432972	0.9872456695853528
COC(=O)c1ccccc1CCNCCCCCCCc2cccc(Cl)c2	seed_450_6	0.999848355167644	0.9649083955114196	0.998989588710436
COC(=O)c1ccccc1CCNCCCCNCc2cccc(Cl)c2Cl	seed_486_4	0.9999943552730772	0.9696780340031756	0.9989028142904076
COC(=O)c1ccccc1CCNCCCCNc2cccc(Cc3ccccc3)c2OC	seed_419_1	0.9999832335694641	0.9739537735833256	0.9657137815211504
COC(=O)c1ccccc1CNCc2ccc(CCCCCCCCCc3ccccc3)nn2	seed_168_2	0.9998437803009304	0.5422306688586342	0.9978075749648008
COC(=O)c1ccccc1CNCc2ccc(CCCCCCCc3ccccc3)nn2	seed_416_1	0.9997330899605548	0.5422306688586342	0.9997316822601608
COC(=O)c1ccccc1Sc2ccc(CCCCNCc3ccccc3)cc2SC	seed_280_2	0.9996673714185944	0.9290287291157784	0.9985798610722396
COC(=O)c1ccccc1Sc2ccc(Cl)cc2CCNC(=O)CCc3ccccc3	seed_390_4	0.028454501794282237	0.9209369695727472	0.7842062148945691
COC1CCN2CCCCC2CCCCC1	seed_334_7	0.00011847925189290374	0.08892969719977019	0.5854478691019736
COC1CCN2CCCCCCCCC2CCC1	seed_337_6	0.00015410572181105838	0.04880803438484505	0.9850594956623218
COCC(=O)NCCCCC(c1ccc(F)cc1)c2cccc(Cl)c2	seed_451_2	0.6236438277255958	0.14675644530427998	0.9818456575517568
COCC(=O)NCCCCCCCCCCNC1Cc2ccccc2CCCCC1	seed_450_7	0.9993542991384043	0.000607195246384501	0.2730855708636857
COCC(=O)NCCCCCN(C)CCCCCOCC	seed_451_3	0.055878227334965114	0.002746636882664777	0.0001611270904429554
COCC(=O)NCCCCCN1c2ccccc2CCc3ccccc3CCC1=C	seed_449_2	0.9998696655463548	0.07443770557618545	0.995381089924022
COCC(=O)NCCCCCN1c2ccccc2CCc3ccccc3CCCC1	seed_449_3	0.9993892861782266	0.3117386474869808	0.9987936194959982
COCC(=O)NCCCCCN1c2ccccc2Sc3ccc(Cl)cc13	seed_460_2	0.9929481994346429	0.4142069041851588	0.12506436775120647
COCC(=O)NCCCCN(C)CCOC(F)(F)Cl	seed_257_6	0.0012197718834430688	0.020924178679244662	0.07590756953617289
COCC(=O)NCCCCNC(=O)c1cc(Cl)c(Cl)c(Cl)c1	seed_425_4	0.00019778601234497352	0.002895502664858179	1.8820426431168716e-06
COCC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1	seed_57_5	0.0015042202106427315	0.0036175257957238773	0.3226882400123211
COCC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1Cl	seed_342_5	0.0004653386529504848	0.009530552670349223	8.209524040168537e-09
COCC(=O)NCCCCNC(=O)c1ccc(Cl)cc1OCc3ccccc3	seed_342_6	0.9250399255197996	0.3090618034730972	0.009444972865490798
COCC(=O)NCCCCNC(=O)c2cc(Cl)cc(Cl)c2Cl	seed_226_6	0.0001461852632799807	0.0125493993050494	1.5028239250676994e-06
COCC(=O)NCCCCNC(=O)c2cc(Cl)cc(Cl)c2OC	seed_258_6	0.0002534196977925908	0.03819446727714358	3.75987909926909e-05
COCC(=O)NCCCCNCc1ccc(Cl)c(Cl)c1Cl	seed_484_6	0.9590206614245108	0.008661850248890327	0.000849748053995914
COCC(=O)NCCN(C)CCOC(=O)c2cc(Cl)c(Cl)cc2	seed_258_7	0.08340210704034998	0.000452546265339871	0.9677063244204428
COCC(=O)Nc1c(Cl)cc(Cl)c(Cl)c1OC(F)(F)F	seed_282_2	1.5063181279585987e-05	0.002215163808729534	0.0008339646870888657
COCC(=O)Nc1c(Cl)cc(Cl)c(Cl)c1OC=C	seed_288_4	8.133948821956762e-07	0.0016528445827798189	4.3654636394599235e-05
COCC(=O)Nc1c(Cl)cc(Cl)c(Cl)c1OC=CC=C	seed_85_3	5.616984653985435e-07	0.0005069009165022606	4.61086465377053e-05
COCC(=O)Nc1c(Cl)cc(Cl)c(NC(=O)NC(C)(C)C)c1	seed_84_3	0.002947757977493395	0.04461758749339219	0.0028571954958839605
COCC(=O)Nc1c(Cl)cc(Cl)c(NC(=O)NC2=CCCNCC2)c1OC	seed_42_4	0.05350762189702744	0.0004705855620175985	4.016737037755044e-06
COCC(=O)Nc1c(O)c(Cl)cc(Cl)c1OCc3ccccc3	seed_84_4	1.1897877308751394e-05	0.0026441499598557155	5.09095293049044e-05
COCC(=O)Nc1ccc(CCCC2CCC2)c(O)c1OC	seed_284_3	5.931661262267888e-06	0.1312765214304462	0.03027466733998341
COCC(=O)Nc1ccc(CCCCCCCCCC2CC2)c(O)c1OC	seed_165_2	0.6924103409639726	0.06763135391059814	0.00016338391039625552
COCC(=O)Nc1ccc(CCCCCCCCCCO)c(Cl)c1OC	seed_165_3	0.9995343227861422	0.00031854483453229486	2.5312840493706745e-05
COCC(=O)Nc1ccc(CCCCCCCCCc2ccccc2)CC1	seed_66_6	0.9957791818634848	0.0015678546341830089	0.004285427750114918
COCC(=O)Nc1ccc(CCCCCCCCCc2ccccc2)cn1	seed_467_3	0.9864950484159069	0.31296775739964644	0.8437074991468471
COCC(=O)Nc1ccc(CCCCCCCCCl)c(O)c1OC	seed_303_2	0.9730567323166393	0.018559402683973557	2.77810068681483e-06
COCC(=O)Nc1ccc(CCCCCCl)c(Cl)c1	seed_283_5	0.8838427197991334	0.03303490474209386	1.7848244259907113e-05
COCC(=O)Nc1ccc(CCCCCO)c(Cl)c1Cl	seed_303_3	0.005880359979904281	0.011741070942404423	1.7384860315840983e-07
COCC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3)CC1	seed_167_1	0.5829076110209479	0.32254197638181153	0.00026980703632072106
COCC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1	seed_453_2	0.7733550811694297	0.9689327045105051	0.9944774986502254
COCC(=O)Nc1ccc(CCCCN2CCC2)c(c1)C(F)(F)F	seed_167_2	0.44247778973978746	0.30731657480883817	0.9727751652396678
COCC(=O)Nc1ccc(CCCCN2CCCC2)c(c1)c3cccc(Cl)c3	seed_453_3	0.9998214464193756	0.9945641118473624	0.9987202985633524
COCC(=O)Nc1ccc(CCCCO)c(Cl)c1CCc3ccccc3	seed_286_3	0.7852767936802836	0.12171361560191347	0.3744795173054806
COCC(=O)Nc1ccc(CCCCOCCCCO)c(Cl)c1Cl	seed_287_1	0.94647221768193	0.00981667846698103	1.636540929945748e-05
COCC(=O)Nc1ccc(CCCCOCCCCl)c(Cl)c1	seed_303_4	0.9998029593685472	0.043332348631946384	4.374191808096519e-06
COCC(=O)Nc1ccc(CCN2CCC(CC2)c3ccccc3)cc1OC	seed_455_1	0.9156041564894536	0.5799848133608607	0.9099801232107836
COCC(=O)Nc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1OC	seed_410_1	0.937441364073602	0.7266958682029866	0.9989359566990316
COCC(=O)Nc1ccc(CCN2CCN(Cc3ccc(Cl)cc3OC)CC2)cc1	seed_42_5	0.9679593636301608	0.7646457216269309	0.9999320802753268
COCC(=O)Nc1ccc(Cc2ccc(Cl)cc2)c(c1)C(=O)OC	seed_311_1	0.03307390161889015	0.0037985579423036853	0.0051845524050696465
COCC(=O)Nc1ccc(Cl)c(Cl)c1OC=CCCCC=C	seed_284_4	0.0016114626435181755	0.006584944102771915	0.00014351154782728037
COCC(=O)Nc1ccc(Cl)c(Cl)c1OC=CCCCCC=C	seed_80_4	0.19343409950033347	0.006584944102771915	0.0006885015204326741
COCC(=O)Nc1ccc(Cl)c(Cl)c1OCCCCCCCC=C	seed_299_2	0.9962448766297289	0.041064885652895296	7.253808340939765e-05
COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3ccc(C=C)o3	seed_162_8	7.781716880636243e-06	0.00045112598443313584	0.003451910919943807
COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3ccc(Cl)cc3	seed_451_4	0.000522115101007576	0.03169592785245786	0.9827173432158258
COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3ccc(F)cc3	seed_451_5	5.027007122715383e-05	0.018556472772632282	0.9433964996769716
COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3coc(CCN)c3	seed_471_4	0.0020008205532389763	0.010903127431928226	0.0018476133221412047
COCC(=O)Nc1ccc(Cl)c(NC(=O)NC2=CCCNCC2)c1	seed_258_8	0.02910303042567785	0.011290346237913496	0.00040527599668457263
COCC(=O)Nc1ccc(Cl)c(NC(=O)NC2CCN(C)CC2)c1	seed_258_9	0.3916687873635901	0.060131694387264185	0.013288284805568993
COCC(=O)Nc1ccc(Cl)c(NCC2=CCN(C)CC2)c1OC	seed_313_7	0.3807514927733603	0.01086396150552583	0.19982757930669515
COCC(=O)Nc1ccc(Cl)c(NCCl)c1OCCl	seed_313_8	1.2058853736512118e-05	0.0013280938216811047	0.0003055005043725891
COCC(=O)Nc1ccc(OCCN2CCN(CC2)c3cccc(Cl)c3)cc1	seed_462_2	0.9981416890876956	0.9143700452076696	0.9305161283958314
COCC(=O)Nc2cc(Cl)cc(Cl)c2CCN3CCCC3	seed_170_2	0.9248849418219156	0.5412629652574845	0.006044840587927945
COCC(=O)Nc2ccc(CCCCN3CCOCC3)cc2F	seed_43_4	0.018943130562414583	0.0013124123164839974	0.007303082663976076
COCC(=O)Nc2ccc(CCN3CCN(CC3)C(F)(F)F)cc2C	seed_263_2	0.0004109398929694593	0.15287913720206736	0.7555401887099554
COCC(=O)Nc2ccc(Cl)c(Cl)c2CCNCc3ccccc3	seed_328_1	0.9429093282403196	0.9852147174009664	0.0372914561093856
COCC(=O)Nc2ccc(Cl)c(Cl)c2Cl	seed_340_6	1.0709987636085716e-06	0.02506794090670988	5.646480763055122e-06
COCC(=O)Nc2ccc(Cl)c(NCC3CCC(C)CC3)c2	seed_288_6	0.15387086058913385	0.6068041295187128	6.854316698298382e-05
COCC(=O)Nc2ccc(Cl)c(NCc3ccc(Cl)cc3)c2	seed_326_1	0.06867340317662902	0.6361218859894014	0.04852521026963513
COCCC(=O)N[C@@H]2CCN(CCCCOCCCCCCCF)C2	seed_224_2	0.3041459876850852	0.0008341571246455957	0.0004381138108487713
COCCC(=O)N[C@@H]2CCO[C@@H](CC2)C3CCC(C3)C4CCC4	seed_224_3	4.001107382977565e-05	3.512411734742304e-05	0.0011545241289129034
COCCCC=CC=CC=CCCC=CC=CC2=CCCCC2=O	seed_79_3	0.9942991863644386	0.02239109824175801	6.037991914445277e-07
COCCCCC(=O)N=C\c2ccc(Cl)c(Cl)c2	seed_434_1	0.0008387369235707753	0.034725800626896716	0.34115315613069713
COCCCCC(=O)NC1=C(C1)c2ccc(Cc3ccc(Cl)cc3)cc2OC	seed_165_4	0.999950903344732	0.264914574877508	0.9999767281100662
COCCCCC(=O)NCCCC(c1)c(Cl)cc1Cl	seed_282_3	0.1891207562555685	0.002024664374143551	1.9323328030839907e-11
COCCCCC(=O)NCCCCN(C)CCCCCCCl	seed_303_5	0.9998263510155748	0.0005829796683927232	0.18064671598536147
COCCCCC(=O)Nc2ccc(CCCCCCCO)cc2	seed_434_2	0.9946769706335782	0.00048173945532117683	0.011934422869345464
COCCCCC(=O)Nc2ccc(CCCCCCO)cc2	seed_434_3	0.9560111478363	0.00048173945532117683	0.0025538770785715537
COCCCCC(=O)Nc2ccc(CCCCCO)cc2	seed_434_4	0.5770682323099798	0.00048173945532117683	0.0008290470357847689
COCCCCC(=O)Nc2ccc(CCCCCO)cc2F	seed_336_2	0.10945852475190833	0.00021530323938127532	0.000398526218484397
COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2	seed_434_5	0.00790569792329863	0.022582470001110973	0.014175353709792872
COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2C=C=C	seed_329_4	0.02380209054444724	0.0261359411613221	0.00035357602125212905
COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2CCF	seed_81_2	0.110196861788525	0.15070873297347276	0.000307206503961565
COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2Cl	seed_339_2	0.0014286510415270756	0.02294968018588676	2.172293334498569e-06
COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2OC	seed_434_6	0.002064878087239519	0.0024039778062985595	8.06486633356203e-08
COCCCCC(C)CCCNC(=CC=C\C)C2=CC(C2)OCC	seed_80_6	0.999964974088996	0.05436584595800836	0.06555088522519394
COCCCCC(C)CCCNC(=CC=C\c1ccccc1)CC	seed_139_5	0.9998810985047348	0.1740688605977432	0.9999314719434456
COCCCCC(C)COCc1ccc(Cl)c(Cl)c1	seed_78_1	0.8073610507273588	0.04054616021294195	0.9497025638346609
COCCCCC(CC=C)c2ccc(Cl)c(Cl)c2	seed_330_5	0.9865406345026244	0.0018213301001291653	0.9122973577366252
COCCCCCC(=O)Nc2ccc(CCCCCO)cc2	seed_434_7	0.9757449998763488	0.000746684896287644	0.0026782291017039194
COCCCCCC(=O)Nc2ccc(Cl)c(CCCO)c2	seed_434_8	0.8532461691508814	0.0006600027913401461	0.0022568972432773504
COCCCCCC(=O)Nc2ccc(Cl)c(Cl)c2	seed_434_9	0.29591184111301033	0.02129825511325405	0.10613737787181078
COCCCCCCCC(c1ccc(F)cc1)Nc2ccco2	seed_79_5	0.9001913147999828	0.09641232753968723	0.9999788849280176
COCCCCCCCCCC1=C(C1)c2oc3ccccc3n2	seed_79_6	0.9993202048781	0.014047625297225188	0.9279944801923632
COCCCCCCCCCC1=C(C1)c2oc3ncccc3n2	seed_81_5	0.8332723595019482	0.0001805219839368617	0.6446906032473378
COCCCCCCCCCCc1ccc(CC=C)nc1	seed_116_10	0.9997048788442802	0.22126748193296086	0.00042595414110747855
COCCCCCN(CC)CC=C\c1ccc(Cl)c(Cl)c1	seed_80_7	0.9999988271272792	0.9610061574067784	0.9999229944715556
COCCCCCNC(=C2CC2)c3ccc(Cl)c(Cl)c3	seed_80_8	0.9999898852731848	0.2957282245872065	0.9996586509452688
COCCCCCNC(=C2CC2)c3oc(C)c(Cl)c3	seed_284_6	0.7083879204974896	0.2213002030370708	0.9999863743983171
COCCCCCNC(=C2CCCCCC2)C3=CCCC3=O	seed_329_5	0.0045488516499696645	0.0009789299696660232	5.001215621433773e-05
COCCCCCNC(=CC=C)c1ccc(CF)c(CF)c1	seed_116_11	0.7512939972065362	0.019024420723331874	0.0044849193457561715
COCCCCCNC(=CCCCC=C)c1ccc(C)cc1	seed_434_10	0.9963611287284042	0.006227212505661106	0.039328363817373715
COCCCCCNC(=CCCCOCC=C)c1ccc(C)cc1	seed_434_11	0.9929232149412603	0.002557759584493407	0.009753849589087423
COCCCCCNC(=O)CCCC(F)(F)F	seed_325_2	0.0032925699209256725	0.007183620038805768	6.489124274829911e-05
COCCCCCNC(=O)CCCCCCCCCCl	seed_325_3	0.9881198192330408	0.00142243018760852	4.281673306457469e-05
COCCCCCNC(=O)CCCCCCCCl	seed_325_4	0.8675491212584132	0.002737714817380284	1.4490024815438599e-05
COCCCCCNC(=O)CCCCCCl	seed_325_5	0.5279938714222151	0.0011181838413469982	3.195017125490526e-07
COCCCCCNC(=O)CCCCNC(=O)C=CCCC	seed_325_6	0.25453914833118946	0.0010121586718609542	3.3330965785701075e-05
COCCCCCNC(=O)CCCCNC(=O)CC	seed_325_7	0.00038167765413508683	0.0017100053694464954	9.197982868368584e-07
COCCCCCNC(=O)c1ccc(CCCCC)nn1	seed_489_5	0.10891952103879636	0.09634977305889236	1.8368920203245184e-05
COCCCCCNC(=O)c1ccc(CCCCO)cc1	seed_489_6	0.013858020356189715	0.000497823194351363	0.00010908743665739483
COCCCCCNC(=O)c1ccc(CCCCOC)cc1	seed_489_7	0.382586616497806	0.00833849570972467	0.0011732706092953047
COCCCCCNC(=O)c1ccc(Cl)c(CC)c1	seed_489_8	0.7030675840179489	0.008727070591276566	0.0008547444095589931
COCCCCCNC(=O)c1ccc(Cl)c(CCCCC)c1	seed_55_8	0.999624819928178	0.1444552183657136	0.08999598200173954
COCCCCCNC(=O)c1ccc(Cl)c(Cl)c1	seed_489_9	0.0411328676561606	0.0034768300807821147	0.01211744596793846
COCCCCCNC(=O)c1ccc(Cl)c(Cl)c1F	seed_434_12	0.0007660743541871293	0.011907313444066241	1.3863871801122394e-07
COCCCCCNC(=O)c1ccc(Cl)c(Cl)c1OC	seed_325_9	0.6336079475051539	0.02083848476533769	8.54095048211574e-07
COCCCCCNC(=O)c1oc(Cl)c(Cl)c1Cl	seed_325_10	3.9241478283859435e-06	0.00025878745879282384	9.73452579219066e-06
COCCCCCNC(=O)c2ccc(CCCCCCCO)s2	seed_43_5	0.21148337690154165	0.00013365607833993058	0.0001410974993320565
COCCCCCNC(=O)c2ccc(CCCCCCO)cc2	seed_325_11	0.8311820467799546	0.0007012684439575737	0.00827389803279218
COCCCCCNC(=O)c2ccc(CCCCO)cc2	seed_489_10	0.013858020356189715	0.000497823194351363	0.00010908743665739483
COCCCCCNC(=O)c2ccc(CCCCOC)cc2	seed_489_11	0.382586616497806	0.00833849570972467	0.0011732706092953047
COCCCCCNC(=O)c2ccc(Cl)c(Cl)c2	seed_325_12	0.0411328676561606	0.0034768300807821147	0.01211744596793846
COCCCCCNC1=C(C1)c2ccc(Cl)c(Cl)c2	seed_78_2	0.9999588349856808	0.44753864918766795	0.9999540523407744
COCCCCCNC1CCCc2cc(Cl)c(F)cc12	seed_79_7	0.9663578689179756	0.17396361557089438	0.8194256551995773
COCCCc1ccc(CCCCN2CCC3(C2)CCC3)c4ccccc14	seed_165_5	0.9969597528232624	0.9917806247109034	0.12969205218800836
COCCN(C)C(=O)NCCCN2CCN(CC2)c3ccc(Cl)cc3Cl	seed_13_4	0.9666842684890041	0.9878058190413824	0.28862631640427044
COCCN(C)CC(=O)Nc2cc(Cl)c3cc(Cl)ccc3c2	seed_57_6	0.9996467618131212	0.29440303091257364	0.9997738283683464
COCCN(C)CC(=O)Nc2cc(Cl)cc(Cl)c2Cl	seed_299_3	0.06126527322841242	0.3603382636398156	0.006910756841684396
